     [00]part_tag         [01]time         [02]posx         [03]posy         [04]posz         [05]velx         [06]vely         [07]velz       [08]accelx       [09]accely       [10]accelz        [11]anglx        [12]angly        [13]anglz         [14]mass         [15]mdot        [16]ptime
            65540  4.148515028E+13 -7.587382257E+18  9.655368330E+18 -3.665256831E+17 -1.328936968E+04  3.420217816E+04  3.842239513E+04 -3.823687063E-10 -2.134248420E-09 -1.110525660E-09 -2.857552283E+53 -1.159318030E+54 -2.203979896E+53  2.502006598E+33  2.331461253E+21  3.846318013E+13
            65540  4.151405920E+13 -7.587881552E+18  9.656518643E+18 -3.653836029E+17 -1.336399238E+04  3.428323392E+04  3.856893274E+04  1.310389168E-09  2.969237166E-09  3.170422111E-09 -2.987615891E+53 -1.202238756E+54 -2.290835707E+53  2.570767902E+33  2.378549240E+21  3.846318013E+13
            65540  4.157012021E+13 -7.588847702E+18  9.658730679E+18 -3.631606579E+17 -1.380482729E+04  3.399724102E+04  3.852475671E+04 -1.705313887E-09 -2.109915222E-09 -9.142842711E-10 -3.224698255E+53 -1.286204179E+54 -2.476835742E+53  2.702501235E+33  2.349821258E+21  3.846318013E+13
            65540  4.158920069E+13 -7.589168448E+18  9.659468144E+18 -3.624055875E+17 -1.384943231E+04  3.406577400E+04  3.861887535E+04  1.374022009E-09  3.112043043E-09  3.234329775E-09 -3.306477995E+53 -1.314244013E+54 -2.540081662E+53  2.747203985E+33  2.342852122E+21  3.846318013E+13
            65540  4.164626388E+13 -7.590139238E+18  9.661661467E+18 -3.601168042E+17 -1.444538555E+04  3.381680506E+04  3.855333193E+04 -2.957455002E-09 -2.128032882E-09 -7.878559646E-10 -3.526857225E+53 -1.396497673E+54 -2.752751859E+53  2.877728816E+33  2.287373363E+21  3.846318013E+13
            65540  4.167289429E+13 -7.590584047E+18  9.662684032E+18 -3.590328136E+17 -1.449369655E+04  3.391963179E+04  3.864142676E+04  1.433400553E-09  3.315092510E-09  3.296305260E-09 -3.615422257E+53 -1.432312789E+54 -2.849492086E+53  2.936228455E+33  2.196723189E+21  3.846318013E+13
            65540  4.172991066E+13 -7.591600562E+18  9.664834273E+18 -3.567083801E+17 -1.526503202E+04  3.371240913E+04  3.852592883E+04 -4.552906469E-09 -2.163714944E-09 -6.767560740E-10 -3.789065422E+53 -1.507781508E+54 -3.124955386E+53  3.061020842E+33  2.188711621E+21  3.846318013E+13
            65540  4.175681471E+13 -7.592081428E+18  9.665831972E+18 -3.556240042E+17 -1.527427691E+04  3.387011324E+04  3.861940253E+04  1.529350395E-09  3.616339987E-09  3.357152345E-09 -3.866169274E+53 -1.541583686E+54 -3.261778621E+53  3.118241167E+33  2.126829749E+21  3.846318013E+13
            65540  4.181349340E+13 -7.593139606E+18  9.667877792E+18 -3.533543693E+17 -1.624693810E+04  3.376620905E+04  3.856814518E+04 -6.522830028E-09 -2.205319952E-09 -5.793530068E-10 -4.020882421E+53 -1.609810477E+54 -3.604353742E+53  3.238315188E+33  2.118503878E+21  3.846318013E+13
            65540  4.184019629E+13 -7.593624425E+18  9.668838284E+18 -3.522728299E+17 -1.623092864E+04  3.397628428E+04  3.867188695E+04  1.656137023E-09  4.064433216E-09  3.494189413E-09 -4.095176125E+53 -1.638903175E+54 -3.753728423E+53  3.292937348E+33  2.045552188E+21  3.846318013E+13
            65540  4.189602147E+13 -7.594640185E+18  9.670817585E+18 -3.498592701E+17 -1.754968145E+04  3.398078444E+04  3.852013515E+04 -9.001999899E-09 -2.225468614E-09 -4.729844384E-10 -4.342821326E+53 -1.697068654E+54 -4.063296292E+53  3.412553550E+33  2.142692442E+21  3.846318013E+13
            65540  4.192441327E+13 -7.595168843E+18  9.671860809E+18 -3.486254648E+17 -1.752150258E+04  3.424033993E+04  3.856262761E+04  1.751260050E-09  4.587455340E-09  3.523606103E-09 -4.462036713E+53 -1.723285602E+54 -4.218677041E+53  3.471636725E+33  2.080994772E+21  3.846318013E+13
            65540  4.198101805E+13 -7.596330793E+18  9.674038506E+18 -3.461887779E+17 -1.899618945E+04  3.414155885E+04  3.843136649E+04 -1.088034067E-08 -2.200641065E-09 -3.814239890E-10 -4.695208253E+53 -1.771130838E+54 -4.596994627E+53  3.598043893E+33  2.233153619E+21  3.846318013E+13
            65540  4.200790085E+13 -7.596948950E+18  9.675130913E+18 -3.450361662E+17 -1.888825610E+04  3.433667114E+04  3.846464409E+04  1.904973949E-09  4.973985342E-09  3.515236909E-09 -4.863994813E+53 -1.800362222E+54 -4.764518606E+53  3.659137046E+33  2.272573900E+21  3.846318013E+13
            65540  4.206296876E+13 -7.594910172E+18  9.681515595E+18 -3.385604298E+17 -2.157275582E+04  3.789417113E+04  3.864634379E+04 -1.185173720E-08 -3.217786205E-09 -4.635791924E-08 -5.050453873E+53 -1.821945634E+54 -4.893596267E+53  1.590796844E+32  1.991399604E+21  3.846318013E+13
            65540  4.209004093E+13 -7.595013735E+18  9.682925460E+18 -3.371766516E+17 -2.156349169E+04  3.867255740E+04  3.969917162E+04  1.368818751E-09  3.837376104E-09  2.449065092E-09 -5.151105586E+53 -1.832139522E+54 -4.959132827E+53  2.132847568E+32  2.002243056E+21  3.846318013E+13
            65540  4.214624128E+13 -7.595436546E+18  9.685149099E+18 -3.353237373E+17 -2.211643978E+04  3.923884032E+04  3.683279124E+04 -7.524376711E-09 -6.343402653E-09 -4.640213903E-08 -5.376254618E+53 -1.859319278E+54 -5.140890404E+53  3.348725964E+32  2.163471336E+21  3.846318013E+13
            65540  4.217223195E+13 -7.595736055E+18  9.686276320E+18 -3.343420393E+17 -2.186976945E+04  3.967189932E+04  3.795009796E+04  1.164132122E-09  3.986762185E-09  2.598218074E-09 -5.488192628E+53 -1.873284323E+54 -5.248635804E+53  3.918919352E+32  2.193838298E+21  3.846318013E+13
            65540  4.222723335E+13 -7.595869883E+18  9.688837898E+18 -3.323307435E+17 -2.226820776E+04  3.905165901E+04  3.441601737E+04 -4.852446551E-09 -6.604825391E-09 -4.615295871E-08 -5.684113783E+53 -1.905691503E+54 -5.496511151E+53  5.240283276E+32  2.402418717E+21  3.846318013E+13
            65540  4.225503087E+13 -7.596050727E+18  9.690094409E+18 -3.313300480E+17 -2.210029252E+04  3.920276436E+04  3.555540249E+04  9.089654626E-10  4.010304002E-09  2.715467042E-09 -5.786880262E+53 -1.921695266E+54 -5.620625899E+53  5.894776278E+32  2.354502070E+21  3.846318013E+13
            65540  4.231007493E+13 -7.596819449E+18  9.692724676E+18 -3.293815205E+17 -2.218676318E+04  3.825171584E+04  3.165271915E+04 -3.591257609E-09 -7.152118451E-09 -4.379245247E-08 -6.100277599E+53 -1.969184485E+54 -5.794503673E+53  7.321610124E+32  2.592166746E+21  3.846318013E+13
            65540  4.233840937E+13 -7.597251748E+18  9.694032098E+18 -3.283922053E+17 -2.195559653E+04  3.832579772E+04  3.258996389E+04  7.646958510E-10  3.933593834E-09  2.756927676E-09 -6.274165984E+53 -1.994135790E+54 -5.877533204E+53  8.038652024E+32  2.530637170E+21  3.846318013E+13
            65540  4.239339514E+13 -7.598098482E+18  9.696291015E+18 -3.269460763E+17 -2.179510523E+04  3.736145195E+04  2.899830369E+04 -2.487589977E-09 -7.675893655E-09 -4.199891949E-08 -6.640369363E+53 -2.049370336E+54 -6.004790956E+53  9.454329601E+32  2.574625050E+21  3.846318013E+13
            65540  4.241982774E+13 -7.598517374E+18  9.697388954E+18 -3.262043989E+17 -2.154984837E+04  3.744323461E+04  2.991566255E+04  7.246631751E-10  3.935784445E-09  2.894529673E-09 -6.823529727E+53 -2.076059997E+54 -6.063555816E+53  1.011485251E+33  2.498895411E+21  3.846318013E+13
            65540  4.247437308E+13 -7.599413469E+18  9.699523553E+18 -3.250283836E+17 -2.118183833E+04  3.638786794E+04  2.637037222E+04 -1.530348931E-09 -7.701845710E-09 -4.105114781E-08 -7.227093949E+53 -2.138484774E+54 -6.155050442E+53  1.149252017E+33  2.525729274E+21  3.846318013E+13
            65540  4.250301932E+13 -7.599884511E+18  9.700673643E+18 -3.243558173E+17 -2.087370334E+04  3.643360783E+04  2.736673105E+04  7.165420774E-10  3.993850695E-09  3.140767235E-09 -7.440443321E+53 -2.171585112E+54 -6.203014705E+53  1.219519038E+33  2.452922735E+21  3.846318013E+13
            65540  4.255586687E+13 -7.600792798E+18  9.702761264E+18 -3.233792803E+17 -2.028483913E+04  3.526445367E+04  2.389039333E+04 -3.758613282E-10 -7.668879540E-09 -4.054062866E-08 -7.840097635E+53 -2.239977321E+54 -6.275090589E+53  1.349312950E+33  2.456006559E+21  3.846318013E+13
            65540  4.257727506E+13 -7.601148380E+18  9.703629502E+18 -3.229310445E+17 -2.004061499E+04  3.524483723E+04  2.458790233E+04  7.446111168E-10  4.033703338E-09  3.456050496E-09 -7.996548123E+53 -2.267598424E+54 -6.306705670E+53  1.399847575E+33  2.360527595E+21  3.846318013E+13
            65540  4.262980794E+13 -7.602103493E+18  9.705749095E+18 -3.220525515E+17 -1.926647079E+04  3.389640928E+04  2.146632432E+04  2.311813103E-10 -8.220860790E-09 -3.728114798E-08 -8.377157201E+53 -2.341096091E+54 -6.373029719E+53  1.524188874E+33  2.366923108E+21  3.846318013E+13
            65540  4.265407933E+13 -7.602537070E+18  9.706748481E+18 -3.215960821E+17 -1.892708151E+04  3.381772447E+04  2.218259690E+04  8.196705864E-10  4.024411113E-09  3.764353924E-09 -8.537081543E+53 -2.374285235E+54 -6.404770737E+53  1.578764263E+33  2.248548505E+21  3.846318013E+13
            65540  4.270761525E+13 -7.603663529E+18  9.709007063E+18 -3.207414351E+17 -1.778129816E+04  3.217078337E+04  1.895565384E+04  8.297684654E-10 -8.923024897E-09 -3.491678660E-08 -8.836062716E+53 -2.447926256E+54 -6.464486528E+53  1.697209365E+33  2.212441656E+21  3.846318013E+13
            65540  4.273197107E+13 -7.604119099E+18  9.710013013E+18 -3.203294713E+17 -1.737189694E+04  3.205464734E+04  1.959578851E+04  1.004362586E-09  3.942715508E-09  4.072877076E-09 -8.963550392E+53 -2.481625725E+54 -6.497930658E+53  1.749361942E+33  2.141277520E+21  3.846318013E+13
            65540  4.278691495E+13 -7.605148207E+18  9.712212335E+18 -3.196181107E+17 -1.609289120E+04  3.032516507E+04  1.654679779E+04  2.381705441E-09 -9.864798748E-09 -3.343231757E-08 -9.243405129E+53 -2.562891494E+54 -6.596607882E+53  1.871647809E+33  2.225650367E+21  3.846318013E+13
            65540  4.281009357E+13 -7.605542117E+18  9.713118737E+18 -3.192872832E+17 -1.573211563E+04  3.025276025E+04  1.715575542E+04  1.170660652E-09  3.921421880E-09  4.464409869E-09 -9.348031001E+53 -2.596064205E+54 -6.641162324E+53  1.920691656E+33  2.115909148E+21  3.846318013E+13
            65540  4.286529671E+13 -7.606456941E+18  9.715209641E+18 -3.186846287E+17 -1.419653420E+04  2.850684051E+04  1.416748651E+04  5.029492279E-09 -1.071577820E-08 -3.233782834E-08 -9.578247921E+53 -2.680374333E+54 -6.766663059E+53  2.042356120E+33  2.203941083E+21  3.846318013E+13
            65540  4.289044004E+13 -7.606825190E+18  9.716130394E+18 -3.183620539E+17 -1.385845079E+04  2.849881691E+04  1.481001067E+04  1.292519626E-09  3.991669726E-09  4.920934607E-09 -9.674754504E+53 -2.717790571E+54 -6.821707752E+53  2.094581559E+33  2.077109259E+21  3.846318013E+13
            65540  4.294448521E+13 -7.607546967E+18  9.718051751E+18 -3.178024914E+17 -1.211937850E+04  2.681033134E+04  1.173923321E+04  8.026985730E-09 -1.144088325E-08 -3.186154403E-08 -9.856767126E+53 -2.806793174E+54 -6.957297472E+53  2.211754223E+33  2.168050468E+21  3.846318013E+13
            65540  4.297166868E+13 -7.607869234E+18  9.718994676E+18 -3.174677415E+17 -1.183487108E+04  2.687428698E+04  1.238088145E+04  1.352034253E-09  4.161637615E-09  5.389375661E-09 -9.930883163E+53 -2.849759350E+54 -7.023315191E+53  2.266466173E+33  2.012691684E+21  3.846318013E+13
            65540  4.302198053E+13 -7.608396902E+18  9.720681543E+18 -3.169784740E+17 -9.937147419E+03  2.534200384E+04  9.274661639E+03  1.117442824E-08 -1.186688707E-08 -3.214993881E-08 -1.003735707E+54 -2.937017571E+54 -7.149207124E+53  2.372885111E+33  2.115186554E+21  3.846318013E+13
            65540  4.304781729E+13 -7.608647552E+18  9.721505199E+18 -3.166979096E+17 -9.712954421E+03  2.551006559E+04  9.898287759E+03  1.358021559E-09  4.419083970E-09  5.841916234E-09 -1.010325545E+54 -2.979276773E+54 -7.204113105E+53  2.424976424E+33  2.016169888E+21  3.846318013E+13
            65540  4.309631560E+13 -7.609058649E+18  9.722954589E+18 -3.163254161E+17 -7.612022362E+03  2.432654462E+04  6.879741196E+03  1.404845613E-08 -1.173863038E-08 -3.345962961E-08 -1.024974060E+54 -3.064573317E+54 -7.296230071E+53  2.530441771E+33  2.174619418E+21  3.846318013E+13
            65540  4.312152471E+13 -7.609245580E+18  9.723681772E+18 -3.161058052E+17 -7.444825137E+03  2.461926881E+04  7.560216006E+03  1.351172755E-09  4.838750368E-09  6.327233535E-09 -1.033598631E+54 -3.106760713E+54 -7.336058624E+53  2.582626393E+33  2.070069253E+21  3.846318013E+13
            65540  4.316858370E+13 -7.609508870E+18  9.724963790E+18 -3.158185079E+17 -5.257138856E+03  2.384451534E+04  4.707641557E+03  1.655861876E-08 -1.050612719E-08 -3.394599199E-08 -1.054920198E+54 -3.194435895E+54 -7.389003253E+53  2.688557663E+33  2.251031588E+21  3.846318013E+13
            65540  4.319290739E+13 -7.609632059E+18  9.725612375E+18 -3.156547427E+17 -5.157724637E+03  2.423153096E+04  5.430618671E+03  1.309207877E-09  5.376058037E-09  6.855940966E-09 -1.065724604E+54 -3.235361568E+54 -7.420190783E+53  2.739746156E+33  2.104470960E+21  3.846318013E+13
            65540  4.323919624E+13 -7.609794273E+18  9.726788512E+18 -3.154303564E+17 -2.951475233E+03  2.393468133E+04  3.454332025E+03  1.825508070E-08 -7.913501876E-09 -2.741973302E-08 -1.090760702E+54 -3.317023586E+54 -7.483338546E+53  2.843597432E+33  2.243548379E+21  3.846318013E+13
            65540  4.326271900E+13 -7.609859421E+18  9.727383528E+18 -3.152831709E+17 -2.925045066E+03  2.439168947E+04  4.175582037E+03  1.247519226E-09  5.984554094E-09  7.421792339E-09 -1.104666439E+54 -3.355926686E+54 -7.513227573E+53  2.892963204E+33  2.098638503E+21  3.846318013E+13
            65540  4.330858309E+13 -7.609914603E+18  9.728502024E+18 -3.150381009E+17 -6.807107275E+02  2.452114460E+04  3.040021017E+03  2.005717508E-08 -5.301949390E-09 -2.017098909E-08 -1.138201172E+54 -3.434513349E+54 -7.587002130E+53  2.995157210E+33  2.228192448E+21  3.846318013E+13
            65540  4.333172803E+13 -7.609930309E+18  9.729072295E+18 -3.148855372E+17 -7.092746636E+02  2.503160579E+04  3.755362884E+03  1.173145302E-09  6.620636172E-09  7.977890872E-09 -1.155941169E+54 -3.471513913E+54 -7.624503010E+53  3.043315776E+33  2.080738085E+21  3.846318013E+13
            65540  4.337730431E+13 -7.609908789E+18  9.730289837E+18 -3.145156050E+17  1.643483185E+03  2.541921033E+04  3.619456196E+03  2.199055559E-08 -2.716079762E-09 -1.074115721E-08 -1.193830713E+54 -3.545214511E+54 -7.718489785E+53  3.150472187E+33  2.351144331E+21  3.846318013E+13
            65540  4.340023969E+13 -7.609891692E+18  9.730943964E+18 -3.142865950E+17  1.577884668E+03  2.587637539E+04  4.286647200E+03  1.108536395E-09  7.172458467E-09  8.464975990E-09 -1.211813991E+54 -3.579613410E+54 -7.765503020E+53  3.202626642E+33  2.273973848E+21  3.846318013E+13
            65540  4.344551980E+13 -7.609786652E+18  9.732223097E+18 -3.137792656E+17  3.774487547E+03  2.648383789E+04  5.031297057E+03  2.153988771E-08 -1.993383745E-10 -1.721867722E-09 -1.255894173E+54 -3.648876932E+54 -7.885014955E+53  3.309819584E+33  2.367329670E+21  3.846318013E+13
            65540  4.346830423E+13 -7.609726292E+18  9.732881869E+18 -3.135033502E+17  3.676417645E+03  2.693250452E+04  5.645107696E+03  1.058273954E-09  7.579059996E-09  8.846111041E-09 -1.277372045E+54 -3.680704814E+54 -7.946237800E+53  3.360018162E+33  2.203196664E+21  3.846318013E+13
            65540  4.351324616E+13 -7.609546013E+18  9.734188527E+18 -3.128811990E+17  5.744136801E+03  2.775508933E+04  7.027101925E+03  2.082057756E-08  2.362050950E-09  5.353400430E-09 -1.326915353E+54 -3.741728432E+54 -8.097998456E+53  3.461464912E+33  2.257285048E+21  3.846318013E+13
            65540  4.353586242E+13 -7.609453598E+18  9.734864266E+18 -3.125512538E+17  5.644941630E+03  2.816972597E+04  7.564578156E+03  1.013183725E-09  7.936689511E-09  9.174506751E-09 -1.350257243E+54 -3.767852075E+54 -8.176051807E+53  3.508266192E+33  2.069364396E+21  3.846318013E+13
            65540  4.358047305E+13 -7.609235915E+18  9.736290935E+18 -3.117087351E+17  7.523909485E+03  2.915210175E+04  8.969490000E+03  1.950586094E-08  4.737767232E-09  7.956929382E-09 -1.414745517E+54 -3.831015795E+54 -8.279800002E+53  3.606397229E+33  2.199722863E+21  3.846318013E+13
            65538  4.360291836E+13  4.719551758E+18 -3.032215107E+18 -4.482255859E+17 -2.124355074E+05  9.720427909E+04  1.072175829E+05  0.000000000E+00  0.000000000E+00  0.000000000E+00 -5.101410598E+49  0.000000000E+00  5.519339347E+47  2.969463707E+31  1.322977552E+21  4.360291836E+13
            65540  4.360291836E+13 -7.609128164E+18  9.737046595E+18 -3.112445029E+17  7.396723165E+03  2.952288929E+04  9.368164282E+03  9.981520086E-10  8.175206993E-09  9.392103021E-09 -1.448996212E+54 -3.863722971E+54 -8.307704409E+53  3.653444939E+33  2.096104561E+21  3.846318013E+13
            65538  4.364726614E+13  4.716500052E+18 -3.031651321E+18 -4.451977595E+17 -2.152809645E+05  9.778876063E+04  1.082295918E+05 -1.585529830E-12  1.632121584E-12  1.480164812E-14 -2.197301834E+51  1.764310722E+51 -1.689211860E+51  4.663209978E+31  3.819235599E+20  4.360291836E+13
            65540  4.364726614E+13 -7.612139638E+18  9.741034329E+18 -2.993103654E+17  3.418858062E+03  3.926672484E+04  2.341958331E+04  3.857661570E-08 -1.777712185E-08  1.401116970E-08 -1.487626062E+54 -3.894094300E+54 -8.503251192E+53  1.202139427E+32  1.921751967E+21  3.846318013E+13
            65538  4.366954875E+13  4.712675692E+18 -3.031660312E+18 -4.416016679E+17 -2.158089586E+05  9.823447064E+04  1.081548414E+05 -7.577214709E-09  1.878517019E-09 -3.415014662E-09 -1.952198996E+51  1.979078058E+51 -1.461447468E+51  5.324124771E+31  2.966057201E+20  4.360291836E+13
            65540  4.366954875E+13 -7.612465948E+18  9.742454869E+18 -2.972640284E+17  2.570360855E+03  4.009531283E+04  2.430409917E+04  2.122629038E-09  7.883195193E-09  6.917784790E-09 -1.503875837E+54 -3.905081256E+54 -8.603812685E+53  1.595303633E+32  1.764444579E+21  3.846318013E+13
            65538  4.371374172E+13  4.701683032E+18 -3.031613198E+18 -4.346932060E+17 -2.154645963E+05  9.934946539E+04  1.087269315E+05 -1.585432649E-12  1.633259943E-12  1.436278572E-14 -4.176171317E+51  1.281880750E+51 -3.455066244E+51  8.015483086E+31  6.090013931E+20  4.360291836E+13
            65540  4.371374172E+13 -7.612613447E+18  9.744610600E+18 -2.942023067E+17  5.889912710E+03  3.865548287E+04  2.409245837E+04  4.950330500E-08 -2.064210294E-08 -7.038069663E-09 -1.535540080E+54 -3.921348369E+54 -8.840284106E+53  2.380945551E+32  1.777752965E+21  3.846318013E+13
            65538  4.373588571E+13  4.695581479E+18 -3.028991060E+18 -4.324184645E+17 -2.153095695E+05  9.941817931E+04  1.087800058E+05 -7.148303008E-09  2.843143231E-09 -3.742040392E-09 -6.193404982E+51  3.103586656E+50 -5.135635304E+51  9.604196667E+31  7.174467079E+20  4.360291836E+13
            65540  4.373588571E+13 -7.612684417E+18  9.745694232E+18 -2.931789774E+17  5.560725794E+03  3.878190696E+04  2.447275903E+04  2.478074865E-09  7.675809522E-09  6.207682118E-09 -1.551401944E+54 -3.927977167E+54 -8.951638094E+53  2.749955988E+32  1.666413167E+21  3.846318013E+13
            65538  4.378002878E+13  4.686751010E+18 -3.024170135E+18 -4.264552540E+17 -2.157833484E+05  9.872261004E+04  1.077959311E+05 -1.586494022E-12  1.636690837E-12  1.361979500E-14 -7.229933472E+51  4.799093081E+50 -9.926009432E+51  1.298709864E+32  7.663495879E+20  4.360291836E+13
            65540  4.378002878E+13 -7.612574044E+18  9.747454457E+18 -2.916613554E+17  1.032524346E+04  3.634001772E+04  2.498323754E+04  5.240577548E-08 -2.223552277E-08 -5.568627503E-09 -1.588011169E+54 -3.942093714E+54 -9.184740145E+53  3.522954116E+32  1.751120199E+21  3.846318013E+13
            65538  4.380210761E+13  4.681628119E+18 -3.021873149E+18 -4.232901971E+17 -2.158318576E+05  9.838089774E+04  1.069770032E+05 -7.352855432E-09  2.406681268E-09 -4.277677381E-09 -6.015241753E+51  1.355815923E+51 -1.070654610E+52  1.501186774E+32  9.170636810E+20  4.360291836E+13
